2.2310 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
88.2058 	EXP 	textbox: autoDraw = False
88.2058 	EXP 	text_3: autoDraw = False
88.2058 	EXP 	text_2: height = 0.05
88.2058 	EXP 	text_2: height = 0.05
88.2058 	EXP 	text_2: height = 0.05
88.2058 	EXP 	text_2: text = 'p_a_e'
88.2058 	EXP 	text_2: autoDraw = True
88.2058 	EXP 	textbox: autoDraw = True
88.2058 	EXP 	text_3: autoDraw = True
88.4039 	DATA 	Mouse:  Left button up, pos=(932,223)
89.5417 	DATA 	Keypress: p
89.7171 	DATA 	Keypress: l
89.8335 	DATA 	Keypress: a
90.0327 	DATA 	Keypress: n
90.1824 	DATA 	Keypress: e
91.4791 	DATA 	Mouse: Left button down, pos=(932,223)
91.4819 	EXP 	New trial (rep=0, index=3): {'test': 'c_s_h_o_n'}
91.4973 	EXP 	text_2: autoDraw = False
91.4973 	EXP 	textbox: autoDraw = False
91.4973 	EXP 	text_3: autoDraw = False
91.4973 	EXP 	text_2: height = 0.05
91.4973 	EXP 	text_2: height = 0.05
91.4973 	EXP 	text_2: height = 0.05
91.4973 	EXP 	text_2: text = 'c_s_h_o_n'
91.4973 	EXP 	text_2: autoDraw = True
91.4973 	EXP 	textbox: autoDraw = True
91.4973 	EXP 	text_3: autoDraw = True
91.7004 	DATA 	Mouse:  Left button up, pos=(932,223)
92.8086 	DATA 	Keypress: c
93.0081 	DATA 	Keypress: i
93.6735 	DATA 	Keypress: backspace
94.4544 	DATA 	Keypress: u
94.6035 	DATA 	Keypress: s
94.7368 	DATA 	Keypress: h
95.0025 	DATA 	Keypress: i
95.1578 	DATA 	Keypress: o
95.3847 	DATA 	Keypress: n
96.8143 	DATA 	Mouse: Left button down, pos=(932,223)
96.8170 	EXP 	New trial (rep=0, index=4): {'test': '_p_a_d_'}
96.8358 	EXP 	text_2: autoDraw = False
96.8358 	EXP 	textbox: autoDraw = False
96.8358 	EXP 	text_3: autoDraw = False
96.8358 	EXP 	text_2: height = 0.05
96.8358 	EXP 	text_2: height = 0.05
96.8358 	EXP 	text_2: height = 0.05
96.8358 	EXP 	text_2: text = '_p_a_d_'
96.8358 	EXP 	text_2: autoDraw = True
96.8358 	EXP 	textbox: autoDraw = True
96.8358 	EXP 	text_3: autoDraw = True
97.0309 	DATA 	Mouse:  Left button up, pos=(932,223)
98.7097 	DATA 	Mouse: Left button down, pos=(932,223)
98.7124 	EXP 	New trial (rep=0, index=5): {'test': 'c_m_r'}
98.7263 	EXP 	text_2: autoDraw = False
98.7263 	EXP 	textbox: autoDraw = False
98.7263 	EXP 	text_3: autoDraw = False
98.7263 	EXP 	text_2: height = 0.05
98.7263 	EXP 	text_2: height = 0.05
98.7263 	EXP 	text_2: height = 0.05
98.7263 	EXP 	text_2: text = 'c_m_r'
98.7263 	EXP 	text_2: autoDraw = True
98.7263 	EXP 	textbox: autoDraw = True
98.7263 	EXP 	text_3: autoDraw = True
98.9421 	DATA 	Mouse:  Left button up, pos=(932,223)
100.8698 	DATA 	Keypress: c
100.9861 	DATA 	Keypress: a
101.2081 	DATA 	Keypress: comma
101.3584 	DATA 	Keypress: e
102.3660 	DATA 	Keypress: backspace
102.8201 	DATA 	Keypress: backspace
103.3798 	DATA 	Keypress: m
103.5294 	DATA 	Keypress: a
104.0846 	DATA 	Keypress: backspace
104.3770 	DATA 	Keypress: e
105.0318 	DATA 	Keypress: r
105.2748 	DATA 	Keypress: a
106.5216 	DATA 	Mouse: Left button down, pos=(932,223)
106.5241 	EXP 	New trial (rep=0, index=6): {'test': '_oo_'}
106.5390 	EXP 	text_2: autoDraw = False
106.5390 	EXP 	textbox: autoDraw = False
106.5390 	EXP 	text_3: autoDraw = False
106.5390 	EXP 	text_2: height = 0.05
106.5390 	EXP 	text_2: height = 0.05
106.5390 	EXP 	text_2: height = 0.05
106.5390 	EXP 	text_2: text = '_oo_'
106.5390 	EXP 	text_2: autoDraw = True
106.5390 	EXP 	textbox: autoDraw = True
106.5390 	EXP 	text_3: autoDraw = True
106.7374 	DATA 	Mouse:  Left button up, pos=(932,223)
107.6899 	DATA 	Keypress: b
107.9740 	DATA 	Keypress: o
108.1055 	DATA 	Keypress: o
108.3163 	DATA 	Keypress: k
110.4939 	DATA 	Mouse: Left button down, pos=(932,223)
110.4967 	EXP 	New trial (rep=0, index=7): {'test': 'to___to'}
110.5105 	EXP 	text_2: autoDraw = False
110.5105 	EXP 	textbox: autoDraw = False
110.5105 	EXP 	text_3: autoDraw = False
110.5105 	EXP 	text_2: height = 0.05
110.5105 	EXP 	text_2: height = 0.05
110.5105 	EXP 	text_2: height = 0.05
110.5105 	EXP 	text_2: text = 'to___to'
110.5105 	EXP 	text_2: autoDraw = True
110.5105 	EXP 	textbox: autoDraw = True
110.5105 	EXP 	text_3: autoDraw = True
110.7105 	DATA 	Mouse:  Left button up, pos=(932,223)
111.5310 	DATA 	Keypress: t
111.6906 	DATA 	Keypress: o
111.8902 	DATA 	Keypress: m
112.0064 	DATA 	Keypress: a
112.2057 	DATA 	Keypress: t
112.4956 	DATA 	Keypress: o
114.0743 	DATA 	Mouse: Left button down, pos=(932,223)
114.0861 	EXP 	New trial (rep=0, index=8): {'test': 'fl__er'}
114.1009 	EXP 	text_2: autoDraw = False
114.1009 	EXP 	textbox: autoDraw = False
114.1009 	EXP 	text_3: autoDraw = False
114.1009 	EXP 	text_2: height = 0.05
114.1009 	EXP 	text_2: height = 0.05
114.1009 	EXP 	text_2: height = 0.05
114.1009 	EXP 	text_2: text = 'fl__er'
114.1009 	EXP 	text_2: autoDraw = True
114.1009 	EXP 	textbox: autoDraw = True
114.1009 	EXP 	text_3: autoDraw = True
114.3004 	DATA 	Mouse:  Left button up, pos=(932,223)
115.4643 	DATA 	Keypress: f
115.5851 	DATA 	Keypress: l
115.7999 	DATA 	Keypress: o
116.0847 	DATA 	Keypress: w
116.2846 	DATA 	Keypress: e
116.5113 	DATA 	Keypress: r
118.0400 	DATA 	Mouse: Left button down, pos=(932,223)
118.0430 	EXP 	New trial (rep=0, index=9): {'test': 's__'}
118.0563 	EXP 	text_2: autoDraw = False
118.0563 	EXP 	textbox: autoDraw = False
118.0563 	EXP 	text_3: autoDraw = False
118.0563 	EXP 	text_2: height = 0.05
118.0563 	EXP 	text_2: height = 0.05
118.0563 	EXP 	text_2: height = 0.05
118.0563 	EXP 	text_2: text = 's__'
118.0563 	EXP 	text_2: autoDraw = True
118.0563 	EXP 	textbox: autoDraw = True
118.0563 	EXP 	text_3: autoDraw = True
118.2448 	DATA 	Mouse:  Left button up, pos=(932,223)
119.2038 	DATA 	Keypress: s
119.3859 	DATA 	Keypress: u
119.6025 	DATA 	Keypress: n
120.7047 	DATA 	Mouse: Left button down, pos=(932,223)
120.7177 	EXP 	New trial (rep=0, index=10): {'test': '_ia_n_'}
120.7343 	EXP 	text_2: autoDraw = False
120.7343 	EXP 	textbox: autoDraw = False
120.7343 	EXP 	text_3: autoDraw = False
120.7343 	EXP 	text_2: height = 0.05
120.7343 	EXP 	text_2: height = 0.05
120.7343 	EXP 	text_2: height = 0.05
120.7343 	EXP 	text_2: text = '_ia_n_'
120.7343 	EXP 	text_2: autoDraw = True
120.7343 	EXP 	textbox: autoDraw = True
120.7343 	EXP 	text_3: autoDraw = True
120.9204 	DATA 	Mouse:  Left button up, pos=(932,223)
122.1558 	DATA 	Keypress: p
122.3779 	DATA 	Keypress: i
122.5163 	DATA 	Keypress: a
122.6441 	DATA 	Keypress: n
122.8659 	DATA 	Keypress: o
124.4777 	DATA 	Mouse: Left button down, pos=(932,223)
124.4917 	EXP 	New trial (rep=0, index=11): {'test': 'guit_r'}
124.5053 	EXP 	text_2: autoDraw = False
124.5053 	EXP 	textbox: autoDraw = False
124.5053 	EXP 	text_3: autoDraw = False
124.5053 	EXP 	text_2: height = 0.05
124.5053 	EXP 	text_2: height = 0.05
124.5053 	EXP 	text_2: height = 0.05
124.5053 	EXP 	text_2: text = 'guit_r'
124.5053 	EXP 	text_2: autoDraw = True
124.5053 	EXP 	textbox: autoDraw = True
124.5053 	EXP 	text_3: autoDraw = True
124.7053 	DATA 	Mouse:  Left button up, pos=(932,223)
125.5859 	DATA 	Keypress: g
126.0908 	DATA 	Keypress: u
126.2510 	DATA 	Keypress: i
126.4836 	DATA 	Keypress: t
126.5999 	DATA 	Keypress: a
126.7544 	DATA 	Keypress: r
128.0793 	DATA 	Mouse: Left button down, pos=(932,223)
128.0821 	EXP 	New trial (rep=0, index=12): {'test': 'o_a_n_e'}
128.0983 	EXP 	text_2: autoDraw = False
128.0983 	EXP 	textbox: autoDraw = False
128.0983 	EXP 	text_3: autoDraw = False
128.0983 	EXP 	text_2: height = 0.05
128.0983 	EXP 	text_2: height = 0.05
128.0983 	EXP 	text_2: height = 0.05
128.0983 	EXP 	text_2: text = 'o_a_n_e'
128.0983 	EXP 	text_2: autoDraw = True
128.0983 	EXP 	textbox: autoDraw = True
128.0983 	EXP 	text_3: autoDraw = True
128.3021 	DATA 	Mouse:  Left button up, pos=(932,223)
129.4820 	DATA 	Keypress: o
129.7640 	DATA 	Keypress: r
129.9076 	DATA 	Keypress: a
130.1956 	DATA 	Keypress: n
130.4894 	DATA 	Keypress: g
130.6446 	DATA 	Keypress: e
131.8192 	DATA 	Mouse: Left button down, pos=(932,223)
131.8225 	EXP 	New trial (rep=0, index=13): {'test': '_ire'}
131.8353 	EXP 	text_2: autoDraw = False
131.8353 	EXP 	textbox: autoDraw = False
131.8353 	EXP 	text_3: autoDraw = False
131.8353 	EXP 	text_2: height = 0.05
131.8353 	EXP 	text_2: height = 0.05
131.8353 	EXP 	text_2: height = 0.05
131.8353 	EXP 	text_2: text = '_ire'
131.8353 	EXP 	text_2: autoDraw = True
131.8353 	EXP 	textbox: autoDraw = True
131.8353 	EXP 	text_3: autoDraw = True
132.0521 	DATA 	Mouse:  Left button up, pos=(932,223)
134.6280 	DATA 	Keypress: f
134.9770 	DATA 	Keypress: i
135.1601 	DATA 	Keypress: r
135.3429 	DATA 	Keypress: e
136.3574 	DATA 	Mouse: Left button down, pos=(932,223)
136.3603 	EXP 	New trial (rep=0, index=14): {'test': '_ea_o_'}
136.3771 	EXP 	text_2: autoDraw = False
136.3771 	EXP 	textbox: autoDraw = False
136.3771 	EXP 	text_3: autoDraw = False
136.3771 	EXP 	text_2: height = 0.05
136.3771 	EXP 	text_2: height = 0.05
136.3771 	EXP 	text_2: height = 0.05
136.3771 	EXP 	text_2: text = '_ea_o_'
136.3771 	EXP 	text_2: autoDraw = True
136.3771 	EXP 	textbox: autoDraw = True
136.3771 	EXP 	text_3: autoDraw = True
136.5793 	DATA 	Mouse:  Left button up, pos=(932,223)
138.5248 	DATA 	Mouse: Left button down, pos=(932,223)
138.5370 	EXP 	New trial (rep=0, index=15): {'test': '_o_s_'}
138.5503 	EXP 	text_2: autoDraw = False
138.5503 	EXP 	textbox: autoDraw = False
138.5503 	EXP 	text_3: autoDraw = False
138.5503 	EXP 	text_2: height = 0.05
138.5503 	EXP 	text_2: height = 0.05
138.5503 	EXP 	text_2: height = 0.05
138.5503 	EXP 	text_2: text = '_o_s_'
138.5503 	EXP 	text_2: autoDraw = True
138.5503 	EXP 	textbox: autoDraw = True
138.5503 	EXP 	text_3: autoDraw = True
138.7502 	DATA 	Mouse:  Left button up, pos=(932,223)
141.6096 	DATA 	Mouse: Left button down, pos=(932,223)
141.6128 	EXP 	New trial (rep=0, index=16): {'test': 'g_n'}
141.6276 	EXP 	text_2: autoDraw = False
141.6276 	EXP 	textbox: autoDraw = False
141.6276 	EXP 	text_3: autoDraw = False
141.6276 	EXP 	text_2: height = 0.05
141.6276 	EXP 	text_2: height = 0.05
141.6276 	EXP 	text_2: height = 0.05
141.6276 	EXP 	text_2: text = 'g_n'
141.6276 	EXP 	text_2: autoDraw = True
141.6276 	EXP 	textbox: autoDraw = True
141.6276 	EXP 	text_3: autoDraw = True
141.8420 	DATA 	Mouse:  Left button up, pos=(932,223)
142.8225 	DATA 	Keypress: g
143.0221 	DATA 	Keypress: u
143.2446 	DATA 	Keypress: n
145.8477 	DATA 	Mouse: Left button down, pos=(932,223)
145.8511 	EXP 	New trial (rep=0, index=17): {'test': '_u__'}
145.8642 	EXP 	text_2: autoDraw = False
145.8642 	EXP 	textbox: autoDraw = False
145.8642 	EXP 	text_3: autoDraw = False
145.8642 	EXP 	text_2: height = 0.05
145.8642 	EXP 	text_2: height = 0.05
145.8642 	EXP 	text_2: height = 0.05
145.8642 	EXP 	text_2: text = '_u__'
145.8642 	EXP 	text_2: autoDraw = True
145.8642 	EXP 	textbox: autoDraw = True
145.8642 	EXP 	text_3: autoDraw = True
146.0692 	DATA 	Mouse:  Left button up, pos=(932,223)
149.3445 	DATA 	Keypress: b
149.9697 	DATA 	Keypress: u
150.1421 	DATA 	Keypress: r
150.3350 	DATA 	Keypress: n
151.6366 	DATA 	Mouse: Left button down, pos=(1115,211)
151.6515 	EXP 	New trial (rep=0, index=18): {'test': '_t_r'}
151.6645 	EXP 	text_2: autoDraw = False
151.6645 	EXP 	textbox: autoDraw = False
151.6645 	EXP 	text_3: autoDraw = False
151.6645 	EXP 	text_2: height = 0.05
151.6645 	EXP 	text_2: height = 0.05
151.6645 	EXP 	text_2: height = 0.05
151.6645 	EXP 	text_2: text = '_t_r'
151.6645 	EXP 	text_2: autoDraw = True
151.6645 	EXP 	textbox: autoDraw = True
151.6645 	EXP 	text_3: autoDraw = True
151.8649 	DATA 	Mouse:  Left button up, pos=(1115,211)
157.6322 	DATA 	Keypress: s
157.7985 	DATA 	Keypress: t
157.8818 	DATA 	Keypress: a
157.9812 	DATA 	Keypress: r
159.1343 	DATA 	Mouse: Left button down, pos=(1115,211)
159.1470 	EXP 	New trial (rep=0, index=19): {'test': '__arn'}
159.1617 	EXP 	text_2: autoDraw = False
159.1617 	EXP 	textbox: autoDraw = False
159.1617 	EXP 	text_3: autoDraw = False
159.1617 	EXP 	text_2: height = 0.05
159.1617 	EXP 	text_2: height = 0.05
159.1617 	EXP 	text_2: height = 0.05
159.1617 	EXP 	text_2: text = '__arn'
159.1617 	EXP 	text_2: autoDraw = True
159.1617 	EXP 	textbox: autoDraw = True
159.1617 	EXP 	text_3: autoDraw = True
159.3613 	DATA 	Mouse:  Left button up, pos=(1115,211)
162.4028 	DATA 	Keypress: l
162.8741 	DATA 	Keypress: e
163.0899 	DATA 	Keypress: a
163.4331 	DATA 	Keypress: r
164.0319 	DATA 	Keypress: n
165.5449 	DATA 	Mouse: Left button down, pos=(1115,211)
165.5600 	EXP 	text_2: autoDraw = False
165.5600 	EXP 	textbox: autoDraw = False
165.5600 	EXP 	text_3: autoDraw = False
165.6661 	EXP 	window1: mouseVisible = True
